
2025-11-06T13:49:54.857865,GOOG,279.38,286.7,277.88,284.75,19657321,2025-11-05,278.06,6.69,2.4060%
2025-11-06T13:49:55.002650,NVDA,198.77,202.92,194.65,195.21,166849081,2025-11-05,198.69,-3.48,-1.7515%
2025-11-06T13:49:55.145040,IBM,301.38,307.2,299.71,306.77,4633195,2025-11-05,300.85,5.92,1.9678%
2025-11-06T13:49:55.291810,TSLA,452.05,466.3299,440.71,462.07,84911911,2025-11-05,444.26,17.81,4.0089%
2025-11-06T13:49:55.434782,AMZN,249.03,251.0,246.16,250.2,39234469,2025-11-05,249.32,0.88,0.3530%
2025-11-06T13:49:55.736043,META,632.31,642.23,626.5375,635.95,20082909,2025-11-05,627.32,8.63,1.3757%
2025-11-06T13:49:55.881024,ORCL,247.91,252.4,247.03,250.31,11852118,2025-11-05,248.17,2.14,0.8623%
2025-11-06T13:49:56.030255,KO,68.66,68.83,68.175,68.51,12662000,2025-11-05,68.66,-0.15,-0.2185%
2025-11-06T13:59:38.493225,AAPL,268.61,271.7,266.93,270.14,42586288,2025-11-05,270.04,0.1,0.0370%
2025-11-06T13:59:38.620889,MSFT,513.3,514.83,506.575,507.16,22883851,2025-11-05,514.33,-7.17,-1.3940%
2025-11-06T13:59:38.750127,GOOG,279.38,286.7,277.88,284.75,19657321,2025-11-05,278.06,6.69,2.4060%
2025-11-06T13:59:38.918367,NVDA,198.77,202.92,194.65,195.21,166849081,2025-11-05,198.69,-3.48,-1.7515%
2025-11-06T13:59:39.040291,IBM,301.38,307.2,299.71,306.77,4633195,2025-11-05,300.85,5.92,1.9678%
2025-11-06T13:59:39.167653,TSLA,452.05,466.3299,440.71,462.07,84911911,2025-11-05,444.26,17.81,4.0089%
2025-11-06T13:59:39.293552,AMZN,249.03,251.0,246.16,250.2,39234469,2025-11-05,249.32,0.88,0.3530%
2025-11-06T13:59:39.413145,META,632.31,642.23,626.5375,635.95,20082909,2025-11-05,627.32,8.63,1.3757%
2025-11-06T13:59:39.537895,ORCL,247.91,252.4,247.03,250.31,11852118,2025-11-05,248.17,2.14,0.8623%
2025-11-06T13:59:39.667398,KO,68.66,68.83,68.175,68.51,12662000,2025-11-05,68.66,-0.15,-0.2185%
2025-11-06T14:28:51.214952,AAPL,268.61,271.7,266.93,270.14,42586288,2025-11-05,270.04,0.1,0.0370%
2025-11-06T14:28:51.340897,MSFT,513.3,514.83,506.575,507.16,22883851,2025-11-05,514.33,-7.17,-1.3940%
2025-11-06T14:28:51.465382,GOOG,279.38,286.7,277.88,284.75,19657321,2025-11-05,278.06,6.69,2.4060%
2025-11-06T14:28:51.590550,NVDA,198.77,202.92,194.65,195.21,166849081,2025-11-05,198.69,-3.48,-1.7515%
2025-11-06T14:28:51.712633,IBM,301.38,307.2,299.71,306.77,4633195,2025-11-05,300.85,5.92,1.9678%
2025-11-06T14:28:51.836624,TSLA,452.05,466.3299,440.71,462.07,84911911,2025-11-05,444.26,17.81,4.0089%
2025-11-06T14:28:51.960765,AMZN,249.03,251.0,246.16,250.2,39234469,2025-11-05,249.32,0.88,0.3530%
2025-11-06T14:28:52.087700,META,632.31,642.23,626.5375,635.95,20082909,2025-11-05,627.32,8.63,1.3757%
2025-11-06T14:28:52.212724,ORCL,247.91,252.4,247.03,250.31,11852118,2025-11-05,248.17,2.14,0.8623%
2025-11-06T14:28:52.331985,KO,68.66,68.83,68.175,68.51,12662000,2025-11-05,68.66,-0.15,-0.2185%
2025-11-06T14:56:58.117413,AAPL,268.61,271.7,266.93,270.14,42586288,2025-11-05,270.04,0.1,0.0370%
2025-11-06T14:56:58.189629,MSFT,513.3,514.83,506.575,507.16,22883851,2025-11-05,514.33,-7.17,-1.3940%
2025-11-06T14:56:58.258921,GOOG,279.38,286.7,277.88,284.75,19657321,2025-11-05,278.06,6.69,2.4060%
2025-11-06T14:56:58.336156,NVDA,198.77,202.92,194.65,195.21,166849081,2025-11-05,198.69,-3.48,-1.7515%
2025-11-06T14:56:58.406348,IBM,301.38,307.2,299.71,306.77,4633195,2025-11-05,300.85,5.92,1.9678%
2025-11-06T14:56:58.488465,TSLA,452.05,466.3299,440.71,462.07,84911911,2025-11-05,444.26,17.81,4.0089%
2025-11-06T14:56:58.563161,AMZN,249.03,251.0,246.16,250.2,39234469,2025-11-05,249.32,0.88,0.3530%
2025-11-06T14:56:58.637184,META,632.31,642.23,626.5375,635.95,20082909,2025-11-05,627.32,8.63,1.3757%
2025-11-06T14:56:58.712538,ORCL,247.91,252.4,247.03,250.31,11852118,2025-11-05,248.17,2.14,0.8623%
2025-11-06T14:56:58.781743,KO,68.66,68.83,68.175,68.51,12662000,2025-11-05,68.66,-0.15,-0.2185%
2025-11-06T15:24:25.059961,AAPL,268.61,271.7,266.93,270.14,42586288,2025-11-05,270.04,0.1,0.0370%
2025-11-06T15:24:25.184242,MSFT,513.3,514.83,506.575,507.16,22883851,2025-11-05,514.33,-7.17,-1.3940%
2025-11-06T15:24:25.311025,GOOG,279.38,286.7,277.88,284.75,19657321,2025-11-05,278.06,6.69,2.4060%
2025-11-06T15:24:25.444261,NVDA,198.77,202.92,194.65,195.21,166849081,2025-11-05,198.69,-3.48,-1.7515%
2025-11-06T15:24:25.577212,IBM,301.38,307.2,299.71,306.77,4633195,2025-11-05,300.85,5.92,1.9678%
2025-11-06T15:24:25.708014,TSLA,452.05,466.3299,440.71,462.07,84911911,2025-11-05,444.26,17.81,4.0089%
2025-11-06T15:24:25.816756,AMZN,249.03,251.0,246.16,250.2,39234469,2025-11-05,249.32,0.88,0.3530%
2025-11-06T15:24:25.949164,META,632.31,642.23,626.5375,635.95,20082909,2025-11-05,627.32,8.63,1.3757%
2025-11-06T15:24:26.065701,ORCL,247.91,252.4,247.03,250.31,11852118,2025-11-05,248.17,2.14,0.8623%
2025-11-06T15:24:26.200093,KO,68.66,68.83,68.175,68.51,12662000,2025-11-05,68.66,-0.15,-0.2185%
2025-11-06T15:43:16.035488,AAPL,268.61,271.7,266.93,270.14,42586288,2025-11-05,270.04,0.1,0.0370%
2025-11-06T15:43:16.160686,MSFT,513.3,514.83,506.575,507.16,22883851,2025-11-05,514.33,-7.17,-1.3940%
2025-11-06T15:43:16.291674,GOOG,279.38,286.7,277.88,284.75,19657321,2025-11-05,278.06,6.69,2.4060%
2025-11-06T15:43:16.418231,NVDA,198.77,202.92,194.65,195.21,166849081,2025-11-05,198.69,-3.48,-1.7515%
2025-11-06T15:43:16.553258,IBM,301.38,307.2,299.71,306.77,4633195,2025-11-05,300.85,5.92,1.9678%
2025-11-06T15:43:16.681618,TSLA,452.05,466.3299,440.71,462.07,84911911,2025-11-05,444.26,17.81,4.0089%
2025-11-06T15:43:16.805459,AMZN,249.03,251.0,246.16,250.2,39234469,2025-11-05,249.32,0.88,0.3530%
2025-11-06T15:43:16.934656,META,632.31,642.23,626.5375,635.95,20082909,2025-11-05,627.32,8.63,1.3757%
2025-11-06T15:43:17.064395,ORCL,247.91,252.4,247.03,250.31,11852118,2025-11-05,248.17,2.14,0.8623%
2025-11-06T15:43:17.189058,KO,68.66,68.83,68.175,68.51,12662000,2025-11-05,68.66,-0.15,-0.2185%
2025-11-06T15:54:45.826678,AAPL,268.61,271.7,266.93,270.14,42586288,2025-11-05,270.04,0.1,0.0370%
2025-11-06T15:54:45.911145,MSFT,513.3,514.83,506.575,507.16,22883851,2025-11-05,514.33,-7.17,-1.3940%
2025-11-06T15:54:45.984910,GOOG,279.38,286.7,277.88,284.75,19657321,2025-11-05,278.06,6.69,2.4060%
2025-11-06T15:54:46.060398,NVDA,198.77,202.92,194.65,195.21,166849081,2025-11-05,198.69,-3.48,-1.7515%
2025-11-06T15:54:46.128719,IBM,301.38,307.2,299.71,306.77,4633195,2025-11-05,300.85,5.92,1.9678%
2025-11-06T15:54:46.202247,TSLA,452.05,466.3299,440.71,462.07,84911911,2025-11-05,444.26,17.81,4.0089%
2025-11-06T15:54:46.280276,AMZN,249.03,251.0,246.16,250.2,39234469,2025-11-05,249.32,0.88,0.3530%
2025-11-06T15:54:46.352420,META,632.31,642.23,626.5375,635.95,20082909,2025-11-05,627.32,8.63,1.3757%
2025-11-06T15:54:46.431753,ORCL,247.91,252.4,247.03,250.31,11852118,2025-11-05,248.17,2.14,0.8623%
2025-11-06T15:54:46.500440,KO,68.66,68.83,68.175,68.51,12662000,2025-11-05,68.66,-0.15,-0.2185%
